Transaction_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_SubCategory,Product_Name,Cost_Price,Selling_Price,Quantity,Discount
TXN-D5C3D5EF,2023-05-29,CUST-2626,Corporate,Latin America,Brazil,Electronics,Smartphones,Smartphones Model 932,486.91,646.92,9,0.0
TXN-00AAE24D,2023-12-01,CUST-2826,Consumer,Europe,France,Electronics,Smartphones,Smartphones Model 325,160.43,210.57,6,0.0
TXN-F9949624,2023-11-19,CUST-2154,Consumer,Latin America,Chile,Office Supplies,Binders,Binders Model 908,449.73,614.62,6,0.15
TXN-267D7872,2023-12-28,CUST-4539,Home Office,Latin America,Argentina,Clothing,Women,Women Model 446,352.32,404.41,9,0.2
TXN-B3A119E3,2023-12-27,CUST-3843,Consumer,Asia Pacific,Japan,Electronics,Laptops,Laptops Model 998,33.57,44.44,2,0.0
TXN-792582DD,2023-11-21,CUST-2970,Consumer,North America,USA,Clothing,Women,Women Model 447,459.16,656.11,3,0.2
TXN-15B02074,2023-06-21,CUST-2534,Home Office,Asia Pacific,Japan,Office Supplies,Art,Art Model 140,30.85,41.54,9,0.1
TXN-D81C3FD7,2023-10-21,CUST-1938,Home Office,Asia Pacific,China,Office Supplies,Binders,Binders Model 425,171.15,235.64,9,0.0
TXN-31EBA9E2,2023-12-04,CUST-1395,Consumer,Europe,Italy,Electronics,Accessories,Accessories Model 854,398.51,596.96,2,0.05
TXN-6A5557AC,2023-03-31,CUST-3373,Consumer,Europe,UK,Furniture,Chairs,Chairs Model 574,103.15,149.27,6,0.05
TXN-D9F67C44,2022-06-30,CUST-3022,Corporate,Latin America,Brazil,Furniture,Chairs,Chairs Model 909,474.09,617.14,4,0.0
TXN-E0477F3F,2023-11-16,CUST-3427,Consumer,North America,USA,Clothing,Women,Women Model 809,456.48,587.8,8,0.0
TXN-7425C0A7,2023-02-08,CUST-3871,Corporate,Latin America,Brazil,Clothing,Women,Women Model 662,208.78,255.41,1,0.0
TXN-4CBE38AE,2022-06-01,CUST-1321,Consumer,Europe,France,Office Supplies,Binders,Binders Model 492,222.23,325.64,5,0.05
TXN-A7A9DDE2,2023-07-09,CUST-3299,Consumer,Europe,Germany,Office Supplies,Paper,Paper Model 746,348.13,463.08,9,0.1
TXN-C1E0D69D,2023-11-24,CUST-3377,,North America,Canada,Electronics,Smartphones,Smartphones Model 913,275.74,356.79,2,0.0
TXN-A7380941,2022-01-18,CUST-2348,Corporate,North America,Canada,Electronics,Accessories,Accessories Model 678,153.33,204.04,3,0.1
TXN-325D83D4,2022-01-19,CUST-1747,Consumer,Latin America,Argentina,Electronics,Laptops,Laptops Model 645,394.67,589.3,2,0.05
TXN-A0951789,2023-07-30,CUST-2434,Corporate,Europe,France,Office Supplies,Art,Art Model 908,347.26,441.42,10,0.15
TXN-D4934A46,2022-09-21,CUST-1134,Consumer,North America,Mexico,Clothing,Kids,Kids Model 413,467.8,667.0,1,0.15
TXN-53F3C9C7,2023-11-02,CUST-1677,Corporate,Europe,UK,Clothing,Women,Women Model 861,344.87,457.42,7,0.05
TXN-53F3C9C7,2023-12-15,CUST-2433,Corporate,North America,Canada,Furniture,Chairs,Chairs Model 934,16.42,19.06,6,0.05
TXN-5739E7E6,2023-10-18,CUST-3018,Corporate,Asia Pacific,Australia,Furniture,Chairs,Chairs Model 109,326.88,402.0,10,0.0
TXN-B7094D45,2022-06-12,CUST-3474,Home Office,Europe,UK,Furniture,Tables,Tables Model 698,415.9,505.19,6,0.0
TXN-2574DAFA,2022-06-09,CUST-2400,Consumer,Europe,France,Office Supplies,Art,Art Model 416,75.37,101.71,1,0.0
TXN-9F9174F9,2022-02-22,CUST-4206,Home Office,North America,Mexico,Clothing,Women,Women Model 105,261.49,299.01,8,0.15
TXN-1844CACA,2022-08-27,CUST-3640,Consumer,Asia Pacific,India,Furniture,Furnishings,Furnishings Model 214,68.19,101.51,6,0.0
TXN-01C75CF9,2023-11-13,CUST-4991,Consumer,Latin America,Argentina,Furniture,Bookcases,Bookcases Model 936,152.3,183.17,7,0.0
TXN-770396F0,2023-05-18,CUST-3535,Home Office,North America,Canada,Furniture,Chairs,Chairs Model 450,224.68,315.34,9,0.0
TXN-51C7C0C0,2022-07-08,CUST-1198,Consumer,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 839,491.27,722.42,5,0.1
TXN-DA563BA7,2023-04-12,CUST-4622,Corporate,North America,USA,Electronics,Smartphones,Smartphones Model 788,300.64,393.15,6,0.0
TXN-A3B4B751,2023-04-06,CUST-3086,Corporate,Asia Pacific,India,Office Supplies,Art,Art Model 466,250.26,277.72,2,0.1
TXN-3D0A069E,2022-03-15,CUST-1109,Home Office,Latin America,Argentina,Electronics,Smartphones,Smartphones Model 692,118.9,140.89,5,0.1
TXN-03B447FA,2022-07-10,CUST-2885,Home Office,North America,Canada,Clothing,Kids,Kids Model 794,133.26,179.53,6,0.05
TXN-5043B3C6,2023-12-13,CUST-4005,Consumer,Europe,France,Furniture,Chairs,Chairs Model 523,123.16,142.89,9,0.2
TXN-CAC3ABED,2022-05-08,CUST-3747,Home Office,Asia Pacific,Japan,Clothing,Kids,Kids Model 383,375.54,464.97,2,0.1
TXN-18194B44,2022-03-06,CUST-2275,Consumer,Latin America,Argentina,Office Supplies,Envelopes,Envelopes Model 224,140.6,170.03,9,0.0
TXN-E20EBD73,2023-01-21,CUST-3302,Home Office,North America,Mexico,Office Supplies,Envelopes,Envelopes Model 507,464.95,585.2,2,0.0
TXN-153C1611,2022-11-10,CUST-3711,Corporate,North America,Mexico,Office Supplies,Paper,Paper Model 442,417.41,479.85,2,0.05
TXN-953E54AD,2023-12-18,CUST-3365,Consumer,North America,USA,Electronics,Accessories,Accessories Model 648,227.22,307.73,8,0.15
TXN-DB9CE85A,2022-04-27,CUST-1305,Corporate,Europe,Spain,Furniture,Furnishings,Furnishings Model 792,497.15,694.83,2,0.0
TXN-6A13B6EC,2023-02-14,CUST-3980,Corporate,Europe,France,Electronics,Smartphones,Smartphones Model 760,456.19,561.1,2,0.1
TXN-FE7B5C49,2022-12-10,CUST-3683,Home Office,North America,USA,Electronics,Tablets,Tablets Model 868,310.42,365.46,7,0.2
TXN-5D1E567A,2023-11-01,CUST-2132,Consumer,North America,USA,Clothing,Women,Women Model 406,206.86,273.38,1,0.15
TXN-2FE856BC,2023-04-27,CUST-1940,Consumer,Europe,UK,Furniture,Furnishings,Furnishings Model 560,420.5,620.73,3,0.0
TXN-11B76379,2022-11-06,CUST-4480,Consumer,Europe,Germany,Office Supplies,Art,Art Model 153,283.01,365.18,10,0.05
TXN-B3A4D5E1,2023-02-28,CUST-2267,Corporate,Asia Pacific,Japan,Office Supplies,Envelopes,Envelopes Model 849,492.05,616.15,8,0.0
TXN-532AC452,2023-04-26,CUST-2904,Consumer,North America,Canada,Furniture,Bookcases,Bookcases Model 440,29.88,41.07,9,0.0
TXN-E89899CD,2023-11-01,CUST-1005,Home Office,Asia Pacific,China,Furniture,Bookcases,Bookcases Model 947,80.53,94.81,10,0.0
TXN-A0EDF248,2022-02-02,CUST-4762,Consumer,Europe,UK,Furniture,Furnishings,Furnishings Model 353,92.79,118.2,3,0.15
TXN-2C53AD2D,2023-07-11,CUST-1290,Corporate,North America,USA,Furniture,Bookcases,Bookcases Model 690,37.79,50.39,3,0.0
TXN-B88422EA,2022-12-01,CUST-4526,Consumer,Asia Pacific,China,Furniture,Tables,Tables Model 827,429.66,535.79,8,0.0
TXN-CF5C9C68,2023-05-03,CUST-2140,Consumer,Asia Pacific,Australia,Clothing,Shoes,Shoes Model 365,228.94,316.51,8,0.0
TXN-C2A579A3,2022-09-14,CUST-2117,Consumer,North America,USA,Electronics,Smartphones,Smartphones Model 619,179.21,217.5,9,0.0
TXN-E22A9178,2023-05-05,CUST-3845,Consumer,Europe,France,Furniture,Chairs,Chairs Model 166,67.0,76.34,9,0.15
TXN-50959E36,2023-05-26,CUST-4702,Consumer,Latin America,Chile,Electronics,Smartphones,Smartphones Model 133,179.43,237.95,4,0.05
TXN-DFB0E8A5,2023-11-17,CUST-3369,Consumer,Europe,Italy,Electronics,Accessories,Accessories Model 973,144.38,208.78,3,0.2
TXN-E3C20678,2022-08-30,CUST-4203,Consumer,Asia Pacific,India,Electronics,Tablets,Tablets Model 429,181.21,225.29,4,0.0
TXN-7B1D8E06,2022-11-26,CUST-2761,Consumer,Europe,France,Office Supplies,Envelopes,Envelopes Model 980,389.61,581.26,8,0.1
TXN-D23597C3,2023-03-10,CUST-2590,Consumer,Asia Pacific,Australia,Clothing,Shoes,Shoes Model 298,95.92,128.59,8,0.1
TXN-4AD974B0,2023-06-02,CUST-2582,Consumer,North America,USA,Electronics,Accessories,Accessories Model 348,134.91,165.19,9,0.0
TXN-B959F01C,2022-04-05,CUST-2663,Consumer,Europe,Spain,Clothing,Men,Men Model 682,416.25,608.92,3,0.0
TXN-57323427,2022-03-03,CUST-1566,Consumer,North America,Mexico,Clothing,Kids,Kids Model 553,407.15,553.54,10,0.2
TXN-6161002E,2022-11-26,CUST-2745,Consumer,Asia Pacific,Australia,Electronics,Laptops,Laptops Model 965,181.05,236.72,6,0.05
TXN-665BF278,2023-04-22,CUST-3055,Home Office,Asia Pacific,China,Electronics,Laptops,Laptops Model 140,400.18,506.0,5,0.0
TXN-3B4A57D2,2022-05-28,CUST-3373,Home Office,North America,USA,Clothing,Shoes,Shoes Model 753,451.16,671.58,1,0.0
TXN-B2D84A52,2022-09-23,CUST-1047,Consumer,Europe,UK,Electronics,Smartphones,Smartphones Model 641,432.06,505.03,9,0.0
TXN-2AE5E0BC,2023-12-06,CUST-2844,Home Office,North America,Canada,Furniture,Bookcases,Bookcases Model 776,426.02,610.8,6,0.2
TXN-6CC67C2A,2022-09-21,CUST-2578,Corporate,Latin America,Chile,Electronics,Tablets,Tablets Model 538,314.24,442.45,1,0.0
TXN-1228A085,2022-12-14,CUST-2807,Home Office,Europe,Germany,Office Supplies,Paper,Paper Model 260,89.04,117.24,1,0.05
TXN-3BE6163D,2023-03-08,CUST-1827,Corporate,Europe,Spain,Office Supplies,Binders,Binders Model 884,167.31,208.25,4,0.1
TXN-21AB7C68,2023-07-31,CUST-4171,Consumer,Asia Pacific,India,Furniture,Furnishings,Furnishings Model 918,57.07,76.18,9,0.0
TXN-B6131CAA,2023-11-28,CUST-2144,Corporate,Europe,UK,Clothing,Shoes,Shoes Model 170,110.13,124.74,4,0.2
TXN-ADBDB3DD,2023-10-02,CUST-3696,Corporate,Asia Pacific,India,Office Supplies,Envelopes,Envelopes Model 655,375.14,504.6,6,0.0
TXN-A0FBBF4D,2022-11-14,CUST-3368,Consumer,North America,Canada,Clothing,Shoes,Shoes Model 636,78.47,115.46,2,0.2
TXN-20DA3557,2023-05-06,CUST-3121,Consumer,Europe,Spain,Electronics,Laptops,Laptops Model 799,367.38,468.58,5,0.05
TXN-09107CE1,2023-11-09,CUST-3702,Consumer,North America,USA,Furniture,Tables,Tables Model 582,148.61,194.87,5,0.0
TXN-9B7ACC3B,2022-11-25,CUST-3806,Consumer,North America,Mexico,Clothing,Kids,Kids Model 179,485.9,597.56,1,0.15
TXN-D23D9F79,2022-09-30,CUST-1328,Consumer,Europe,UK,Furniture,Bookcases,Bookcases Model 263,122.86,154.63,8,0.1
TXN-B319989E,2023-06-24,CUST-1018,Consumer,Asia Pacific,Australia,Electronics,Tablets,Tablets Model 624,37.58,46.75,4,0.1
TXN-5E95F74F,2023-11-18,CUST-2135,Corporate,Asia Pacific,Australia,Electronics,Tablets,Tablets Model 516,129.2,188.88,1,0.0
TXN-C9F29E5C,2022-11-10,CUST-4136,Consumer,Asia Pacific,China,Clothing,Shoes,Shoes Model 520,135.66,173.08,7,0.0
TXN-AB86BBBD,2023-01-04,CUST-2714,Home Office,North America,Mexico,Clothing,Shoes,Shoes Model 263,481.14,588.48,2,0.0
TXN-FD2E970A,2022-12-11,CUST-2553,Consumer,Asia Pacific,India,Clothing,Women,Women Model 125,231.69,338.14,1,0.0
TXN-9D471D98,2022-12-23,CUST-1705,Corporate,Asia Pacific,China,Clothing,Shoes,Shoes Model 307,162.93,184.89,4,0.05
TXN-A79E4601,2023-07-22,CUST-2546,Corporate,Latin America,Argentina,Electronics,Laptops,Laptops Model 253,196.87,228.81,3,0.0
TXN-535F894D,2023-07-11,CUST-2308,Consumer,Europe,UK,Furniture,Bookcases,Bookcases Model 377,317.32,430.21,4,0.05
TXN-F22FA9B6,2023-05-08,CUST-2319,Consumer,Europe,Italy,Office Supplies,Binders,Binders Model 256,31.87,46.73,9,0.1
TXN-50FC59EB,2022-02-06,CUST-4060,Consumer,Asia Pacific,Japan,Clothing,Men,Men Model 610,53.49,73.17,8,0.2
TXN-FAD0D6DB,2023-08-01,CUST-2456,Consumer,Latin America,Brazil,Furniture,Furnishings,Furnishings Model 705,34.23,45.86,1,0.15
TXN-252D01F6,2023-12-04,CUST-4664,Corporate,Latin America,Argentina,Furniture,Tables,Tables Model 443,189.26,215.75,3,0.2
TXN-36D4E420,2023-09-25,CUST-1275,Home Office,Latin America,Chile,Office Supplies,Art,Art Model 889,147.68,205.77,8,0.0
TXN-CA63AC4B,2022-05-03,CUST-4657,Corporate,North America,Canada,Furniture,Bookcases,Bookcases Model 299,245.84,270.55,6,0.05
TXN-7A19896B,2022-12-22,CUST-1088,Consumer,Latin America,Brazil,Office Supplies,Envelopes,Envelopes Model 213,69.14,87.9,3,0.15
TXN-D1B959F6,2022-10-05,CUST-4567,Consumer,Latin America,Brazil,Electronics,Tablets,Tablets Model 743,476.62,642.7,6,0.15
TXN-8DDF9588,2022-02-09,CUST-1034,Consumer,Europe,Italy,Office Supplies,Envelopes,Envelopes Model 859,105.99,126.8,4,0.1
TXN-7CEEFB7F,2022-04-08,CUST-3297,Corporate,North America,USA,Clothing,Kids,Kids Model 948,487.49,716.86,5,0.0
TXN-D3454303,2023-11-03,CUST-1058,Consumer,Asia Pacific,India,Electronics,Laptops,Laptops Model 831,477.79,629.17,4,0.15
TXN-B40414BF,2023-05-11,CUST-2471,Consumer,Europe,France,Office Supplies,Art,Art Model 132,40.15,47.94,2,0.15
TXN-B40414BF,2023-01-07,CUST-2723,Home Office,North America,USA,Furniture,Furnishings,Furnishings Model 635,83.11,94.5,10,0.0
TXN-668C371C,2022-04-25,CUST-2468,Home Office,North America,Mexico,Clothing,Men,Men Model 591,30.72,34.09,10,0.05
TXN-E3A723DC,2023-07-09,CUST-3275,Corporate,Asia Pacific,Japan,Office Supplies,Paper,Paper Model 744,30.89,44.62,4,0.0
TXN-260462A5,2023-11-15,CUST-1808,Consumer,Europe,Germany,Clothing,Women,Women Model 385,430.08,614.47,3,0.2
TXN-35D0EE75,2023-03-02,CUST-3024,Consumer,Asia Pacific,Japan,Electronics,Accessories,Accessories Model 473,135.26,182.76,6,0.05
TXN-1D531583,2023-07-23,CUST-4269,Corporate,Asia Pacific,Australia,Electronics,Laptops,Laptops Model 361,276.06,374.2,9,0.0
TXN-55F0B4E9,2022-11-20,CUST-3814,Consumer,North America,Mexico,Clothing,Kids,Kids Model 904,,232.62,2,0.2
TXN-AABBC772,2022-05-22,CUST-2827,Consumer,Latin America,Brazil,Office Supplies,Art,Art Model 856,255.95,340.61,4,0.0
TXN-30DD978C,2023-02-20,CUST-3483,Home Office,Latin America,Brazil,Furniture,Furnishings,Furnishings Model 973,338.89,431.26,9,0.15
TXN-E519B45D,2023-05-21,CUST-3326,Consumer,Latin America,Brazil,Electronics,Accessories,Accessories Model 968,269.71,329.74,7,0.0
TXN-DA45BC5A,2022-06-29,CUST-3205,Corporate,Latin America,Argentina,Electronics,Tablets,Tablets Model 637,491.31,629.17,9,0.2
TXN-7BCFD25B,2022-11-28,CUST-4120,Consumer,Latin America,Chile,Electronics,Laptops,Laptops Model 340,451.68,548.97,3,0.2
TXN-5A9B8C10,2022-10-08,CUST-2020,Consumer,Latin America,Brazil,Furniture,Bookcases,Bookcases Model 486,492.57,716.67,2,0.0
TXN-23782147,2023-03-04,CUST-3425,Consumer,North America,Canada,Furniture,Chairs,Chairs Model 925,356.0,444.95,7,0.0
TXN-E961058D,2023-03-11,CUST-1139,Corporate,Europe,UK,Clothing,Kids,Kids Model 608,250.22,369.28,6,0.0
TXN-690B7A1C,2023-06-11,CUST-4786,Consumer,Europe,Italy,Clothing,Shoes,Shoes Model 953,356.95,460.01,10,0.0
TXN-DE41FDDB,2022-05-10,CUST-4656,Corporate,Europe,UK,Electronics,Accessories,Accessories Model 952,397.45,541.8,5,0.15
TXN-9AEBD6A6,2022-09-21,CUST-1754,Corporate,North America,USA,Furniture,Bookcases,Bookcases Model 324,216.97,318.36,9,0.0
TXN-52E7A37E,2022-11-04,CUST-4710,Consumer,North America,Canada,Furniture,Chairs,Chairs Model 389,393.84,558.83,8,0.05
TXN-3E642725,2023-08-03,CUST-1226,Consumer,North America,Mexico,Office Supplies,Art,Art Model 986,141.4,178.16,5,0.05
TXN-AFE3AEB3,2022-12-25,CUST-3483,Home Office,Latin America,Chile,Furniture,Bookcases,Bookcases Model 678,321.37,396.68,2,0.2
TXN-9FAC76DF,2022-02-23,CUST-3785,Corporate,Asia Pacific,China,Office Supplies,Binders,Binders Model 707,109.52,136.07,10,0.15
TXN-8332BC4E,2022-01-01,CUST-4023,Consumer,Latin America,Chile,Office Supplies,Paper,Paper Model 806,232.38,314.77,8,0.15
TXN-39E0310A,2022-12-28,CUST-3917,Corporate,Asia Pacific,China,Furniture,Chairs,Chairs Model 777,15.42,19.51,2,0.2
TXN-93069E1D,2022-08-06,CUST-4367,Consumer,Europe,Germany,Office Supplies,Binders,Binders Model 101,116.14,147.64,7,0.1
TXN-01DF48CE,2022-05-29,CUST-2789,Corporate,Latin America,Brazil,Office Supplies,Binders,Binders Model 962,101.38,125.65,4,0.1
TXN-5273070E,2022-04-09,CUST-1578,Consumer,Asia Pacific,India,Office Supplies,Binders,Binders Model 253,204.3,$289.12,9,0.0
TXN-AE0052F1,2023-01-27,CUST-2543,Consumer,Europe,UK,Electronics,Smartphones,Smartphones Model 145,154.69,194.62,4,0.0
TXN-3B1EBA0B,2022-12-02,CUST-2999,Home Office,Europe,UK,Furniture,Chairs,Chairs Model 724,283.8,332.14,6,0.05
TXN-2BDA7054,2023-05-10,CUST-2733,Home Office,North America,Mexico,Clothing,Women,Women Model 810,167.6,237.43,8,0.05
TXN-97C88A03,2022-02-20,CUST-1893,Corporate,North America,Mexico,Office Supplies,Envelopes,Envelopes Model 265,137.08,166.22,6,0.0
TXN-731BFF03,2022-10-01,CUST-4148,Corporate,Latin America,Argentina,Clothing,Kids,Kids Model 226,282.12,$399.15,10,0.1
TXN-C6CBD595,2023-03-21,CUST-4451,Consumer,Asia Pacific,China,Clothing,Shoes,Shoes Model 735,222.47,296.32,10,0.0
TXN-12BFE262,2022-01-27,CUST-3745,Corporate,North America,Mexico,Clothing,Kids,Kids Model 240,310.2,463.69,2,0.05
TXN-21716B5F,2023-05-06,CUST-3966,Home Office,North America,Canada,Clothing,Men,Men Model 659,264.24,376.76,10,0.15
TXN-3DD440A2,2022-07-24,CUST-4123,Consumer,Europe,Spain,Electronics,Laptops,Laptops Model 941,377.14,488.15,4,0.0
TXN-E2D5BB2F,2023-04-13,CUST-4399,Consumer,Asia Pacific,Japan,Clothing,Men,Men Model 222,371.83,414.03,3,0.0
TXN-4B494A90,2022-03-05,CUST-4807,Home Office,North America,USA,Office Supplies,Art,Art Model 623,205.41,256.99,9,0.05
TXN-1D0CE560,2023-12-03,CUST-3030,Home Office,Asia Pacific,Japan,Furniture,Furnishings,Furnishings Model 475,40.95,54.76,9,0.1
TXN-DEDC32C3,2023-12-01,CUST-2097,Consumer,Europe,Spain,Furniture,Bookcases,Bookcases Model 316,129.28,151.71,10,0.15
TXN-4A69999F,2023-08-12,CUST-2059,Consumer,North America,Mexico,Office Supplies,Binders,Binders Model 594,,399.34,1,0.0
TXN-681F7A34,2022-06-19,CUST-3594,Consumer,Latin America,Brazil,Electronics,Tablets,Tablets Model 607,468.46,643.61,8,0.0
TXN-33C6D6D7,2023-01-16,CUST-3310,Consumer,Asia Pacific,India,Office Supplies,Binders,Binders Model 704,317.12,372.16,4,0.0
TXN-6DCD99A7,2023-07-08,CUST-4524,Consumer,Asia Pacific,Japan,Clothing,Women,Women Model 913,375.56,456.65,1,0.0
TXN-3629058A,2022-04-22,CUST-4093,Home Office,Asia Pacific,Australia,Electronics,Laptops,Laptops Model 325,78.54,112.49,8,0.2
TXN-76137509,2023-12-10,CUST-4158,Consumer,Latin America,Argentina,Furniture,Tables,Tables Model 669,82.07,109.84,8,0.0
TXN-3A491DE5,2022-03-06,CUST-1715,Home Office,North America,USA,Electronics,Tablets,Tablets Model 773,79.62,105.94,4,0.0
TXN-384EEEA9,2023-03-14,CUST-2603,Corporate,Latin America,Brazil,Office Supplies,Paper,Paper Model 721,234.73,323.33,8,0.0
TXN-7E786F24,2023-01-21,CUST-3112,Corporate,North America,Canada,Clothing,Kids,Kids Model 484,122.78,163.24,6,0.15
TXN-40132495,2022-06-20,CUST-4353,Consumer,North America,Canada,Electronics,Smartphones,Smartphones Model 192,68.37,90.34,6,0.1
TXN-606D5C15,2022-11-20,CUST-4960,Corporate,Latin America,Brazil,Clothing,Women,Women Model 610,108.99,147.68,4,0.0
TXN-17A600DE,2023-06-27,CUST-3051,Home Office,Europe,France,Electronics,Laptops,Laptops Model 802,226.68,295.31,8,0.1
TXN-EABCC75D,2023-06-23,CUST-4678,Consumer,Latin America,Chile,Clothing,Men,Men Model 138,379.52,$520.83,5,0.0
TXN-F9C48671,2023-05-23,CUST-2547,Consumer,Asia Pacific,Australia,Furniture,Chairs,Chairs Model 493,327.27,419.15,7,0.1
TXN-AA6EC068,2022-03-18,CUST-2900,Corporate,North America,Mexico,Electronics,Smartphones,Smartphones Model 109,22.08,30.42,8,0.0
TXN-B37BB8CB,2022-08-28,CUST-4835,Consumer,Europe,Italy,Furniture,Furnishings,Furnishings Model 340,180.43,265.42,3,0.05
TXN-D42BBDB8,2022-04-16,CUST-3639,Consumer,Latin America,Chile,Office Supplies,Envelopes,Envelopes Model 521,142.24,167.74,2,0.05
TXN-A11111CD,2022-04-09,CUST-3808,Corporate,North America,Canada,Clothing,Shoes,Shoes Model 251,50.48,60.47,7,0.0
TXN-30965DF0,2023-03-19,CUST-4575,Consumer,North America,Canada,Furniture,Chairs,Chairs Model 549,192.98,218.77,5,0.15
TXN-876A83F4,2022-05-07,CUST-2260,Consumer,Europe,Germany,Clothing,Men,Men Model 114,88.2,106.94,1,0.0
TXN-728519C5,2023-05-26,CUST-2241,Home Office,North America,Mexico,Office Supplies,Envelopes,Envelopes Model 466,192.02,271.4,6,0.0
TXN-1ACE9BE6,2023-01-24,CUST-3610,Consumer,North America,USA,Furniture,Chairs,Chairs Model 834,235.11,347.13,9,0.0
TXN-27DDB39B,2022-11-06,CUST-3926,Consumer,Latin America,Chile,Clothing,Shoes,Shoes Model 659,39.65,55.21,7,0.1
TXN-B751B32E,2022-11-07,CUST-1118,Corporate,Europe,Spain,Office Supplies,Paper,Paper Model 108,126.12,146.5,3,0.1
TXN-665844E1,2023-11-10,CUST-4433,Consumer,Europe,France,Furniture,Tables,Tables Model 387,495.48,581.8,4,0.0
TXN-665844E1,2022-03-10,CUST-2570,Corporate,Europe,Spain,Clothing,Men,Men Model 932,88.5,122.79,9,0.0
TXN-07350833,2022-11-18,CUST-2756,Home Office,Asia Pacific,Japan,Office Supplies,Binders,Binders Model 396,198.32,274.86,6,0.1
TXN-A25014FC,2023-09-26,CUST-2610,Consumer,Europe,Germany,Office Supplies,Envelopes,Envelopes Model 323,327.99,372.5,6,0.05
TXN-9C44115E,2022-07-05,CUST-3128,Home Office,Asia Pacific,Australia,Clothing,Women,Women Model 690,105.0,140.35,7,0.0
TXN-405142E9,2022-12-07,CUST-4080,Consumer,Europe,Italy,Office Supplies,Envelopes,Envelopes Model 980,435.8,$597.45,7,0.05
TXN-1AF64ADC,2023-04-08,CUST-2200,Home Office,Latin America,Chile,Clothing,Women,Women Model 272,334.51,376.32,7,0.15
TXN-DEF712B5,2022-09-19,CUST-4353,Consumer,Europe,Germany,Office Supplies,Paper,Paper Model 829,74.76,109.01,4,0.05
TXN-11D3C91C,2023-04-20,CUST-1499,Consumer,Asia Pacific,Japan,Office Supplies,Art,Art Model 717,460.33,645.99,6,0.0
TXN-11D3C91C,2022-10-04,CUST-2184,Corporate,Latin America,Chile,Office Supplies,Art,Art Model 347,200.39,264.79,7,0.1
TXN-FC936FCB,2023-03-01,CUST-2040,Home Office,Europe,Germany,Furniture,Chairs,Chairs Model 317,144.64,174.01,1,0.2
TXN-0B85C4B6,2022-11-23,CUST-2939,Consumer,North America,Mexico,Clothing,Men,Men Model 113,156.6,209.35,3,0.05
TXN-20F35317,2023-08-23,CUST-4428,Consumer,North America,USA,Office Supplies,Binders,Binders Model 149,19.16,25.59,4,0.2
TXN-DEC36100,2023-01-19,CUST-4596,Corporate,Asia Pacific,Japan,Office Supplies,Binders,Binders Model 731,198.51,220.57,9,0.0
TXN-88D39ED0,2022-07-29,CUST-2441,Consumer,Latin America,Brazil,Clothing,Kids,Kids Model 506,310.04,371.74,8,0.05
TXN-6209CE14,2023-08-09,CUST-3845,Consumer,Europe,UK,Furniture,Bookcases,Bookcases Model 587,74.65,83.3,9,0.0
TXN-1834F93F,2022-07-04,CUST-4682,Consumer,North America,Canada,Clothing,Shoes,Shoes Model 983,338.46,477.27,8,0.0
TXN-8E50BD15,2022-11-03,CUST-2826,Home Office,Latin America,Argentina,Office Supplies,Binders,Binders Model 916,276.68,376.01,2,0.05
TXN-65A8D431,2023-05-02,CUST-2472,Consumer,Europe,Italy,Office Supplies,Binders,Binders Model 951,275.32,407.45,10,0.0
